region,county_name,address,total_rank,total_comments_count,altitude,campground_emo_geo_ID,campground_ID,camping_site_name,campground_category,hot,negative_ratio,positive_ratio,hot_but_negative,latitude,longitude,count
中區,南投縣,南投縣鹿谷鄉秀林巷13-7號,4.6,173,,821,1069,石盤阬露營區,普通,,0.12,0.88,,23.74585,120.7535833,1
中區,南投縣,南投縣竹山鎮大林巷16-50號,4.0,221,,848,1096,空中邊境景觀農場,差評,Hot,0.27,0.73,,23.7579721,120.6727749,1
中區,南投縣,南投縣魚池鄉文武巷1-33號,5.0,8,650.0,849,1097,空若水營地,好評,,0.02,0.98,,23.8963558,120.9360604,1
中區,南投縣,南投縣仁愛鄉原名路43附546別用門牌導航會迷路，直接搜尋築露中原導航即可2號,4.5,387,,861,1109,築露中原露營區,普通,Hot,0.0,1.0,,23.9679469,121.1093547,1
中區,南投縣,南投縣埔里鎮乾溪景觀橋545號,4.7,3062,,879,1127,緣溪行森林營地,普通,Hot,0.5,0.5,熱門但負評比例超過50%,23.9666667,120.9691462,1
中區,南投縣,南投縣竹山鎮竹寮巷1之3號,4.8,116,,892,1140,翠山露營區,好評,,0.06,0.94,,23.7579721,120.6727749,1
中區,南投縣,南投縣魚池鄉投69-3鄉道555號,4.6,232,,893,1141,翠林農場,普通,Hot,0.0,1.0,,23.8963558,120.9360604,1
中區,南投縣,南投縣竹山鎮鹿山路688號,4.6,144,,898,1146,老茶緣露營場,普通,,0.07,0.93,,23.7579721,120.6727749,1
中區,南投縣,南投縣鹿谷鄉,4.8,74,,904,1152,腳踏石地露營區,好評,,0.06,0.94,,23.74585,120.7535833,1
中區,南投縣,南投縣中寮鄉村永平路100-36號,4.8,112,,909,1157,舞蝶到了露營區,好評,,0.06,0.94,,23.9252871,120.7319228,1
中區,南投縣,南投縣埔里鎮種瓜路33-13號,4.6,282,,928,1176,茶吾此露露營區,普通,Hot,0.1,0.9,,23.9666667,120.9691462,1
中區,南投縣,南投縣信義鄉,4.9,15,,937,1185,荖濃溪營地,好評,,0.0,1.0,,23.6968,120.85425,1
中區,南投縣,南投縣仁愛鄉親愛村大安路107附2號,4.5,187,,955,1203,藍瑪司露營地,普通,,0.08,0.92,,23.9679469,121.1093547,1
中區,南投縣,南投縣中寮鄉永樂路134之2號,5.0,20,150.0,978,1226,言葉之庭,好評,,0.11,0.89,,23.9252871,120.7319228,1
中區,南投縣,南投縣竹山鎮,4.7,18,,979,1227,訓導山農場,普通,,0.11,0.89,,23.7579721,120.6727749,1
中區,南投縣,南投縣中寮鄉復興巷,5.0,243,400.0,991,1239,露營樂6號店,好評,Hot,0.02,0.98,,23.9252871,120.7319228,1
中區,南投縣,南投縣埔里鎮麒麟里武界路35-3號,4.0,47,650.0,1005,1253,農家樂露營區,差評,,0.08,0.92,,23.9666667,120.9691462,1
中區,南投縣,南投縣南投市八卦路,4.2,43,,1006,1254,農民山丘,,,0.28,0.72,,23.9131553,120.6915854,1
中區,南投縣,南投縣仁愛鄉仁和路179之5號,4.1,512,,1009,1257,迷露1850,差評,Hot,0.27,0.73,,23.9679469,121.1093547,1
中區,南投縣,南投縣魚池鄉文正巷1之45號,4.3,74,,1032,1280,部落之丘 Camping,普通,,0.38,0.62,,23.8963558,120.9360604,1
中區,南投縣,南投縣仁愛鄉萬豐村10鄰清華巷148附1號,4.3,124,,1040,1288,里列格營地,普通,,0.19,0.81,,23.9679469,121.1093547,1
中區,南投縣,南投縣鹿谷鄉凍頂巷7-26號,5.0,317,,1046,1294,野趣凍頂,好評,Hot,0.0,1.0,,23.74585,120.7535833,1
中區,南投縣,南投縣國姓鄉旗洞巷4-18號,4.4,47,,1087,1335,隱山蹤 露營區,普通,,0.15,0.85,,24.040048,120.857508,1
中區,南投縣,南投縣集集鎮梨頭巷26號,4.3,81,,1092,1340,集集對岸農場,普通,,0.25,0.75,,23.8286333,120.7864167,1
中區,南投縣,南投縣中寮鄉清水村瀧林巷35-13號,4.6,101,,1096,1344,雲峯農莊,普通,,0.1,0.9,,23.9252871,120.7319228,1
中區,南投縣,南投縣中寮鄉瀧林巷81-8號,4.7,32,,1101,1349,雲淡風清營地,普通,,0.07,0.93,,23.9252871,120.7319228,1
中區,南投縣,南投縣竹山鎮中坑路318號,4.6,111,,1104,1352,雲野露營區,普通,,0.21,0.79,,23.7579721,120.6727749,1
中區,南投縣,南投縣鹿谷鄉愛鄉路98-16號,4.7,256,,1112,1360,露，山曉,普通,Hot,0.0,1.0,,23.74585,120.7535833,1
中區,南投縣,南投縣竹山鎮鹿山路604號,4.7,227,,1124,1372,靜竹星空景觀露營區,普通,Hot,0.04,0.96,,23.7579721,120.6727749,1
中區,南投縣,南投縣仁愛鄉,4.4,92,,1125,1373,靼靶嶺森林露營區,普通,,0.0,1.0,,23.9679469,121.1093547,1
中區,南投縣,南投縣竹山鎮中山路809號,4.9,60,,1126,1374,頂點前山 露營區,好評,,0.06,0.94,,23.7579721,120.6727749,1
中區,南投縣,南投縣埔里鎮水上巷28號,4.3,615,,1129,1377,顏氏牧場,普通,Hot,0.17,0.83,,23.9666667,120.9691462,1
中區,南投縣,南投縣仁愛鄉中正路處左轉(人止關左前岔路轉入約4公里，15分路程73K1之1號,4.9,194,,1133,1381,飛瀑露營區feipucamping,好評,,0.02,0.98,,23.9679469,121.1093547,1
中區,南投縣,南投縣鹿谷鄉堀邊巷1之27號,4.5,359,,1158,1406,鹿谷麒麟潭 湖光露營區,普通,Hot,0.05,0.95,,23.74585,120.7535833,1
中區,南投縣,南投縣鹿谷鄉中正路三段101之26號,4.3,207,,1159,1407,鹿過星境露營區,普通,,0.17,0.83,,23.74585,120.7535833,1
中區,南投縣,南投縣魚池鄉香茶巷28-5號,4.5,61,,1161,1409,鹿露南投魚池露營區,普通,,0.18,0.82,,23.8963558,120.9360604,1
中區,南投縣,南投縣國姓鄉長福村長雙巷9號,4.5,830,,1166,1414,黃金森林生態露營區,普通,Hot,0.04,0.96,,24.040048,120.857508,1
中區,南投縣,南投縣埔里鎮武界路28之10號,5.0,4,650.0,1172,1420,龍泉營地,好評,,0.03,0.97,,23.9666667,120.9691462,1
中區,南投縣,南投縣魚池鄉通文巷,4.8,40,,1177,1425,⛺️林坡微步 露營區,好評,,0.08,0.92,,23.8963558,120.9360604,1
中區,南投縣,南投縣國姓鄉,4.0,4,900.0,1179,1427,上野左岸生態露營區,差評,,0.25,0.75,,24.040048,120.857508,1
中區,南投縣,南投縣國姓鄉北港村長北路128號,4.0,5,400.0,1191,1439,地球村休閒農場,差評,,0.2,0.8,,24.040048,120.857508,1
中區,南投縣,南投縣國姓鄉乾溝村中西巷6-2號,4.0,4,150.0,1193,1441,小野柳滑草場露營區,差評,,0.25,0.75,,24.040048,120.857508,1
中區,南投縣,南投縣魚池鄉長寮段,0.0,0,650.0,1195,1443,念念小憩,差評,,,,,23.8963558,120.9360604,1
中區,南投縣,南投縣埔里鎮成功里種瓜路120-8號,3.0,3,400.0,1196,1444,成功秘境露營場,差評,,0.67,0.33,,23.9666667,120.9691462,1
中區,南投縣,南投縣仁愛鄉新生村山林巷6-2號,5.0,28,400.0,1205,1453,月夢田露營區,好評,,0.0,1.0,,23.9679469,121.1093547,1
中區,南投縣,南投縣埔里鎮桃米路55-1號,5.0,20,650.0,1211,1459,樂活森林,好評,,0.0,1.0,,23.9666667,120.9691462,1
中區,南投縣,南投縣仁愛鄉互助村清風路73號,0.0,0,400.0,1213,1461,樸溯生活露營原區,差評,,,,,23.9679469,121.1093547,1
中區,南投縣,南投縣國姓鄉北港村長北路117號-1號,0.0,0,400.0,1215,1463,水中月民宿露營渡假村,差評,,,,,24.040048,120.857508,1
中區,南投縣,南投縣仁愛鄉定遠新村28號,4.0,24,1700.0,1218,1466,清境小瑞士花園,差評,,0.17,0.83,,23.9679469,121.1093547,1
中區,南投縣,南投縣魚池鄉五馬巷2-6號,0.0,0,650.0,1220,1468,溪泮別館,差評,,,,,23.8963558,120.9360604,1
中區,南投縣,南投縣魚池鄉五馬巷2-2號,0.0,0,650.0,1221,1469,溪泮小屋,差評,,,,,23.8963558,120.9360604,1
中區,南投縣,南投縣竹山鎮鯉魚里鯉行路134號,4.0,30,150.0,1224,1472,牛母坪露營區,差評,,0.18,0.82,,23.7579721,120.6727749,1
中區,南投縣,南投縣中寮鄉和興村永樂路,0.0,0,400.0,1243,1491,長壽天然農場,差評,,,,,23.9252871,120.7319228,1
中區,南投縣,南投縣信義鄉雙龍村光復巷9-2號,5.0,37,650.0,1245,1493,雙龍景觀露營區,好評,,0.06,0.94,,23.6968,120.85425,1
中區,南投縣,南投縣魚池鄉福興巷20-16號,0.0,0,650.0,1251,1499,魚宙露營區,差評,,,,,23.8963558,120.9360604,1
中區,雲林縣,雲林縣斗六市十三南路65-1號,0.0,0,150.0,190,437,九九莊園休閒農場,差評,,0.0,1.0,,23.7051727,120.5167402,1
中區,雲林縣,雲林縣古坑鄉桃源1之31號,4.0,1635,,205,452,仙地咖啡,差評,Hot,0.27,0.73,,23.6628203,120.5642837,1
中區,雲林縣,雲林縣古坑鄉,4.6,48,,208,455,仙夷農場,普通,,0.06,0.94,,23.6628203,120.5642837,1
中區,雲林縣,雲林縣古坑鄉,4.5,304,,215,462,佳南美地露營區,普通,Hot,0.03,0.97,,23.6628203,120.5642837,1
中區,雲林縣,雲林縣斗六市,4.3,123,,254,501,十三番生態農場露營區,普通,,0.46,0.54,,23.7051727,120.5167402,1
中區,雲林縣,雲林縣古坑鄉,5.0,1,650.0,255,502,十字關奢華在地露營區,好評,,0.22,0.78,,23.6628203,120.5642837,1
中區,雲林縣,雲林縣古坑鄉號,4.9,16,,281,528,古坑5號莊園,好評,,0.0,1.0,,23.6628203,120.5642837,1
中區,雲林縣,雲林縣古坑鄉華南45號,4.6,158,,282,529,古坑伴山邀休閒農場露營區,普通,,0.22,0.78,,23.6628203,120.5642837,1
中區,雲林縣,雲林縣古坑鄉尖山坑路69號,4.4,32,,303,550,咖啡鄉 露營區,普通,,0.18,0.82,,23.6628203,120.5642837,1
中區,雲林縣,雲林縣古坑鄉華南村7之15號,4.8,39,,343,590,夕霧山莊,好評,,0.0,1.0,,23.6628203,120.5642837,1
中區,雲林縣,雲林縣古坑鄉文淵路2巷,4.7,218,,350,597,夢遊仙境露營區,普通,,0.05,0.95,,23.6628203,120.5642837,1
中區,雲林縣,雲林縣大埤鄉,5.0,2,,631,878,松美莊園,好評,,,,,23.630572,120.4137249,1
中區,雲林縣,雲林縣林內鄉忠庒18-20號,4.8,31,,634,881,林家花園休閒露營區,好評,,0.03,0.97,,23.6298462,120.194568,1
中區,雲林縣,雲林縣口湖鄉,4.5,48,,658,906,椬梧滯洪池露營區(Free Campsite),普通,,0.17,0.83,,23.582406,120.18537,1
中區,雲林縣,雲林縣古坑鄉神木對面,5.0,1,,659,907,楓寧翡翠咖啡莊園,好評,,,,,23.6628203,120.5642837,1
中區,雲林縣,雲林縣古坑鄉1-12號,4.1,664,,745,993,湖光山舍,差評,Hot,0.08,0.92,,23.6628203,120.5642837,1
中區,雲林縣,雲林縣古坑鄉,4.9,45,,817,1065,石壁休閒農場,好評,,0.0,1.0,,23.6628203,120.5642837,1
中區,雲林縣,雲林縣古坑鄉華山41號,5.0,2,,944,1192,華山童軍營地,好評,,,,,23.6628203,120.5642837,1
中區,雲林縣,雲林縣古坑鄉80號,4.3,13,,992,1240,賣一天民宿露營區,普通,,0.2,0.8,,23.6628203,120.5642837,1
中區,雲林縣,雲林縣林內鄉自強路1巷23之8號,5.0,102,150.0,1015,1263,逸境生態露營區,好評,,0.05,0.95,,23.6298462,120.194568,1
中區,雲林縣,雲林縣古坑鄉石橋50之5號,4.4,257,,1113,1361,露上樟湖露營區,普通,Hot,0.38,0.62,,23.6628203,120.5642837,1
南區,嘉義縣,嘉義縣番路鄉大湖村紅筆仔壽2之8號,4.5,47,700.0,4,16,三寶山露營區,普通,,0.22,0.78,,23.362,120.581,1
南區,嘉義縣,嘉義縣水上鄉三界埔段532-4地號,4.3,92,90.0,20,60,吉恩典山丘,普通,,0.21,0.79,,23.4281039,120.397936,1
南區,嘉義縣,嘉義縣阿里山鄉樂野村,3.8,158,1100.0,71,202,汪爸露營區,差評,,0.2,0.8,,23.4666769,120.7019568,1
南區,嘉義縣,嘉義縣阿里山鄉樂野村2鄰樂野68號,4.0,132,1300.0,99,311,阿里山 迷糊露營區,差評,,0.26,0.74,,23.4666769,120.7019568,1
南區,嘉義縣,嘉義縣梅山鄉瑞峰村二坪仔15-1號,4.6,325,,117,364,29.5k咖啡莊園&慢漫山林露營區,普通,Hot,0.06,0.94,,23.584915,120.557192,1
南區,嘉義縣,嘉義縣梅山鄉大坪57號,4.5,105,,119,366,57秘密基地,普通,,0.0,1.0,,23.584915,120.557192,1
南區,嘉義縣,嘉義縣梅山鄉,5.0,20,,176,423,三木生態教育園區,好評,,0.0,1.0,,23.584915,120.557192,1
南區,嘉義縣,嘉義縣水上鄉,4.6,16,,178,425,三界埔農莊,普通,,0.0,1.0,,23.4281039,120.397936,1
南區,嘉義縣,嘉義縣阿里山鄉,4.5,15,,195,442,亞亞竹露營區,普通,,0.38,0.62,,23.4666769,120.7019568,1
南區,嘉義縣,嘉義縣竹崎鄉41之樟樹坪路1號號,4.0,65,400.0,210,457,仙腳趾景觀露營區,差評,,0.1,0.9,,23.5227654,120.5507086,1
南區,嘉義縣,嘉義縣阿里山鄉四鄰125-1號,4.5,8,,217,464,來灣哈露營區,普通,,0.11,0.89,,23.4666769,120.7019568,1
南區,嘉義縣,嘉義縣竹崎鄉,4.3,28,,222,469,光華頂笨仔遊憩區,普通,,0.2,0.8,,23.5227654,120.5507086,1
南區,嘉義縣,嘉義縣中埔鄉52號,4.1,448,,229,476,八寶寮休閒中心,差評,Hot,0.28,0.72,,23.4249745,120.5225414,1
南區,嘉義縣,嘉義縣番路鄉岩仔10號,3.9,69,,257,504,半天岩10號露營區,差評,,0.32,0.68,,23.362,120.581,1
南區,嘉義縣,嘉義縣番路鄉大華公路六段,4.2,229,,258,505,半天岩梅王親子露營區,,Hot,0.4,0.6,,23.362,120.581,1
南區,嘉義縣,嘉義縣竹崎鄉中和村石棹22號,4.9,109,,283,530,可逸訪 CozyFun丨阿里山嘉泰製茶所,好評,,0.0,1.0,,23.5227654,120.5507086,1
南區,嘉義縣,嘉義縣新港鄉221號,4.7,3,,316,563,嘉義火雞母的天空,普通,,0.0,1.0,,23.551806,120.347647,1
南區,嘉義縣,嘉義縣梅山鄉龍眼林段附8號3號,4.8,66,,322,569,國榮製茶所,好評,,0.0,1.0,,23.584915,120.557192,1
南區,嘉義縣,嘉義縣梅山鄉科子林林道,4.9,77,,332,579,塔山下露營區,好評,,0.02,0.98,,23.584915,120.557192,1
南區,嘉義縣,嘉義縣竹崎鄉,4.0,113,400.0,335,582,塘湖古道露營農場,差評,,0.11,0.89,,23.5227654,120.5507086,1
南區,嘉義縣,嘉義縣番路鄉,4.9,53,,342,589,夕落山居露營區,好評,,0.0,1.0,,23.362,120.581,1
南區,嘉義縣,嘉義縣大埔鄉,4.5,68,,351,598,大埔露營區營地,普通,,0.06,0.94,,23.2967692,120.5937306,1
南區,嘉義縣,嘉義縣竹崎鄉22號,4.8,30,,361,608,大白樹旅行村,好評,,0.0,1.0,,23.5227654,120.5507086,1
南區,嘉義縣,嘉義縣竹崎鄉光華村11鄰茄苳仔29號,5.0,50,650.0,373,620,天一露營區,好評,,0.01,0.99,,23.5227654,120.5507086,1
南區,嘉義縣,嘉義縣番路鄉,5.0,1,400.0,379,626,天長地久露營區,好評,,0.1,0.9,,23.362,120.581,1
南區,嘉義縣,嘉義縣梅山鄉樟樹湖17號,4.0,7,1250.0,381,628,太和觀光果園露營區,差評,,0.04,0.96,,23.584915,120.557192,1
南區,嘉義縣,嘉義縣梅山鄉二鄰11號,4.6,141,,382,629,太山農場露營區,普通,,0.04,0.96,,23.584915,120.557192,1
南區,嘉義縣,嘉義縣梅山鄉龍眼路59號,4.5,46,,383,630,太平162停車露營,普通,,0.12,0.88,,23.584915,120.557192,1
南區,嘉義縣,嘉義縣梅山鄉8之8號,4.5,73,,384,631,太平32彎露營區(車床天地特約),普通,,0.04,0.96,,23.584915,120.557192,1
南區,嘉義縣,嘉義縣番路鄉埔尾52之3號,4.0,132,400.0,392,639,好柿抵嘉農場,差評,,0.05,0.95,,23.362,120.581,1
南區,嘉義縣,嘉義縣梅山鄉,5.0,45,,398,645,安靖見聊,好評,,0.0,1.0,,23.584915,120.557192,1
南區,嘉義縣,嘉義縣阿里山鄉樂野村2鄰70-6號,4.2,279,,414,661,小森林露營區,,Hot,0.22,0.78,,23.4666769,120.7019568,1
南區,嘉義縣,嘉義縣梅山鄉,4.2,174,,417,664,小瓶秘境休閒農場,,,0.18,0.82,,23.584915,120.557192,1
南區,嘉義縣,嘉義縣阿里山鄉一鄰附11號2號,4.2,89,,448,695,山樂園,,,0.06,0.94,,23.4666769,120.7019568,1
南區,嘉義縣,嘉義縣阿里山鄉124號,4.1,42,,452,699,山波Δ露營,差評,,0.24,0.76,,23.4666769,120.7019568,1
南區,嘉義縣,嘉義縣番路鄉,4.0,89,150.0,466,713,岩仔腳,差評,,0.08,0.92,,23.362,120.581,1
南區,嘉義縣,嘉義縣梅山鄉嘉154鄉道,4.8,150,,510,757,悅日松林,好評,,0.03,0.97,,23.584915,120.557192,1
南區,嘉義縣,嘉義縣阿里山鄉段40號,5.0,11,1250.0,530,777,拉拉克斯莊園,好評,,0.08,0.92,,23.4666769,120.7019568,1
南區,嘉義縣,嘉義縣阿里山鄉,4.0,52,1250.0,534,781,高美休閒營區,差評,,0.08,0.92,,23.4666769,120.7019568,1
南區,嘉義縣,嘉義縣梅山鄉嘉151鄉道8k處1號,4.0,350,,536,783,振峯茶園碧湖山營區,差評,Hot,0.32,0.68,,23.584915,120.557192,1
南區,嘉義縣,嘉義縣梅山鄉瑞峰村生毛樹附3號25號,4.7,337,,566,813,日麗風合露營區,普通,Hot,0.04,0.96,,23.584915,120.557192,1
南區,嘉義縣,嘉義縣番路鄉,5.0,1,400.0,580,827,星晴朗露營區,好評,,0.21,0.79,,23.362,120.581,1
南區,嘉義縣,嘉義縣番路鄉,4.2,295,,582,829,星月傳說露營區,,Hot,0.34,0.66,,23.362,120.581,1
南區,嘉義縣,嘉義縣番路鄉,4.0,1,900.0,584,831,星知心露營區,差評,,0.1,0.9,,23.362,120.581,1
南區,嘉義縣,嘉義縣竹崎鄉光華村2鄰頂笨仔23號,4.4,213,,589,836,星空露營區,普通,,0.07,0.93,,23.5227654,120.5507086,1
南區,嘉義縣,嘉義縣阿里山鄉2鄰86號,5.0,141,1250.0,596,843,晨光,好評,,0.01,0.99,,23.4666769,120.7019568,1
南區,嘉義縣,嘉義縣竹崎鄉光華村2鄰23號,4.0,55,900.0,599,846,景山露營區,差評,,0.18,0.82,,23.5227654,120.5507086,1
南區,嘉義縣,嘉義縣阿里山鄉,4.0,15,1250.0,611,858,有夠遠露營區,差評,,0.1,0.9,,23.4666769,120.7019568,1
南區,嘉義縣,嘉義縣阿里山鄉8鄰205號,4.6,450,,621,868,杉緣星空露營區,普通,Hot,0.03,0.97,,23.4666769,120.7019568,1
南區,嘉義縣,嘉義縣阿里山鄉,4.8,99,,636,883,林間秘境露營區,好評,,0.12,0.88,,23.4666769,120.7019568,1
南區,嘉義縣,嘉義縣梅山鄉縣道公里166瑞水產業道路,4.8,37,,638,885,格瑞菈森林~瑞里賞螢 露營區生態導覽 包場露營 親子露營活動,好評,,0.0,1.0,,23.584915,120.557192,1
南區,嘉義縣,嘉義縣梅山鄉7鄰22號,5.0,42,,645,892,梅山雙溪夕陽星星露營區,好評,,0.0,1.0,,23.584915,120.557192,1
南區,嘉義縣,嘉義縣民雄鄉大學路一段與號正大路交叉口,4.3,583,,696,944,民雄-納米運動休閒園區,普通,Hot,0.16,0.84,,23.551456,120.428577,1
南區,嘉義縣,嘉義縣番路鄉6號,4.9,67,,703,951,水綠光露營知嘉,好評,,0.0,1.0,,23.362,120.581,1
南區,嘉義縣,嘉義縣梅山鄉縣道6.6公里號,4.8,215,,709,957,沐玥星空露營區,好評,,0.08,0.92,,23.584915,120.557192,1
南區,嘉義縣,嘉義縣梅山鄉,4.6,244,,716,964,油車寮露營區,普通,Hot,0.08,0.92,,23.584915,120.557192,1
南區,嘉義縣,嘉義縣番路鄉阿里山公路47.公里處5號,4.8,44,,737,985,淺山尋露,好評,,0.05,0.95,,23.362,120.581,1
南區,嘉義縣,嘉義縣阿里山鄉第9鄰245附5號,4.6,145,,771,1019,特富野伊利雅娜露營區,普通,,0.0,1.0,,23.4666769,120.7019568,1
南區,嘉義縣,嘉義縣番路鄉,4.8,30,,776,1024,玉讚露營區,好評,,0.04,0.96,,23.362,120.581,1
南區,嘉義縣,嘉義縣梅山鄉橫山6號,4.0,9,650.0,786,1034,琢英露營場,差評,,0.35,0.65,,23.584915,120.557192,1
南區,嘉義縣,嘉義縣梅山鄉幼葉林3鄰69號,4.4,48,,791,1039,瑞里幼葉林露營區,普通,,0.13,0.87,,23.584915,120.557192,1
南區,嘉義縣,嘉義縣梅山鄉幼葉林107號,4.4,29,,792,1040,瑞里旭淳露營地,普通,,0.08,0.92,,23.584915,120.557192,1
南區,嘉義縣,嘉義縣梅山鄉附15號,4.6,382,,793,1041,瑞里雲淡風輕露營區,普通,Hot,0.0,1.0,,23.584915,120.557192,1
南區,嘉義縣,嘉義縣阿里山鄉,5.0,12,900.0,795,1043,瓜地亞那Gwaliana,好評,,0.0,1.0,,23.4666769,120.7019568,1
南區,嘉義縣,嘉義縣中埔鄉灣潭子段13-24地號金記宅,4.5,195,,804,1052,白石馬露營區,普通,,0.15,0.85,,23.4249745,120.5225414,1
南區,嘉義縣,嘉義縣番路鄉,4.6,5,,823,1071,石腳桶,普通,,0.0,1.0,,23.362,120.581,1
南區,嘉義縣,嘉義縣中埔鄉10-8號,4.9,58,,824,1072,石臥牛露營區,好評,,0.0,1.0,,23.4249745,120.5225414,1
南區,嘉義縣,嘉義縣阿里山鄉,4.8,412,,833,1081,福山星月露營區,好評,Hot,0.0,1.0,,23.4666769,120.7019568,1
南區,嘉義縣,嘉義縣阿里山鄉2鄰82號,5.0,8,1250.0,841,1089,禾田農莊,好評,,0.08,0.92,,23.4666769,120.7019568,1
南區,嘉義縣,嘉義縣竹崎鄉,4.1,218,,842,1090,秋之林自然生態園區,差評,,0.59,0.41,,23.5227654,120.5507086,1
南區,嘉義縣,嘉義縣阿里山鄉里佳村里佳29號,4.8,13,,851,1099,穿山甲露營區,好評,,0.0,1.0,,23.4666769,120.7019568,1
南區,嘉義縣,嘉義縣竹崎鄉鄉下厝6號,5.0,1,,856,1104,竹崎棧車泊搭帳,好評,,0.0,1.0,,23.5227654,120.5507086,1
南區,嘉義縣,嘉義縣竹崎鄉白樹腳22號,4.7,474,,857,1105,竹崎白樹腳驛棧,普通,Hot,0.11,0.89,,23.5227654,120.5507086,1
南區,嘉義縣,嘉義縣竹崎鄉23-,4.6,24,,858,1106,竹崎開心農場,普通,,0.11,0.89,,23.5227654,120.5507086,1
南區,嘉義縣,嘉義縣阿里山鄉,5.0,49,1250.0,882,1130,羅老爸的家,好評,,0.14,0.86,,23.4666769,120.7019568,1
南區,嘉義縣,嘉義縣阿里山鄉,4.5,111,,901,1149,老鼠溪咖啡莊園營區Ａ區,普通,,0.23,0.77,,23.4666769,120.7019568,1
南區,嘉義縣,嘉義縣阿里山鄉老鼠溪農場,4.5,22,,902,1150,老鼠溪露營區B區,普通,,0.0,1.0,,23.4666769,120.7019568,1
南區,嘉義縣,嘉義縣梅山鄉,4.8,188,,910,1158,良亭花岩露營區,好評,,0.0,1.0,,23.584915,120.557192,1
南區,嘉義縣,嘉義縣番路鄉觸口村埔尾2號,5.0,41,400.0,914,1162,花田小露,好評,,0.1,0.9,,23.362,120.581,1
南區,嘉義縣,嘉義縣番路鄉,4.7,75,,916,1164,花舞山嵐 農莊,普通,,0.03,0.97,,23.362,120.581,1
南區,嘉義縣,嘉義縣梅山鄉圳北村麻園寮5鄰23-6號,4.5,89,,923,1171,芳秀露營區,普通,,0.07,0.93,,23.584915,120.557192,1
南區,嘉義縣,嘉義縣番路鄉,4.9,18,,932,1180,草山螢營休閒農場,好評,,0.0,1.0,,23.362,120.581,1
南區,嘉義縣,嘉義縣阿里山鄉,5.0,1,900.0,933,1181,荒郊野外露營區,好評,,0.0,1.0,,23.4666769,120.7019568,1
南區,嘉義縣,嘉義縣阿里山鄉33號,4.8,33,,956,1204,藍色33號窩露營區,好評,,0.03,0.97,,23.4666769,120.7019568,1
南區,嘉義縣,嘉義縣梅山鄉之7號,4.4,7,,966,1214,螢火蟲茗茶 露營場,普通,,0.25,0.75,,23.584915,120.557192,1
南區,嘉義縣,嘉義縣中埔鄉1號,4.5,1726,,980,1228,詩情花園度假村,普通,Hot,0.0,1.0,,23.4249745,120.5225414,1
南區,嘉義縣,嘉義縣阿里山鄉,4.0,16,1250.0,1021,1269,受不寮露營區,差評,,0.24,0.76,,23.4666769,120.7019568,1
南區,嘉義縣,嘉義縣梅山鄉大坪83號,4.5,35,,1067,1315,阿南伯車床天地,普通,,0.1,0.9,,23.584915,120.557192,1
南區,嘉義縣,嘉義縣阿里山鄉四鄰129-11號,5.0,233,1250.0,1074,1322,倉伯露營區,好評,Hot,0.04,0.96,,23.4666769,120.7019568,1
南區,嘉義縣,嘉義縣竹崎鄉光華村頂笨宅1鄰2-2號,4.5,280,,1075,1323,阿里山仙坪露營區,普通,Hot,0.1,0.9,,23.5227654,120.5507086,1
南區,嘉義縣,嘉義縣竹崎鄉UnnamedRoad,4.3,153,,1076,1324,阿里山冠銘露營區,普通,,0.17,0.83,,23.5227654,120.5507086,1
南區,嘉義縣,嘉義縣阿里山鄉樂野村,4.5,166,,1077,1325,阿里山有機小農露營區,普通,,0.09,0.91,,23.4666769,120.7019568,1
南區,嘉義縣,嘉義縣阿里山鄉巴沙娜至十字部落聯絡道,4.6,48,,1078,1326,阿里山特富野古道露營區,普通,,0.08,0.92,,23.4666769,120.7019568,1
南區,嘉義縣,嘉義縣竹崎鄉511號,4.3,762,,1079,1327,阿里山石窯園露營區,普通,Hot,0.05,0.95,,23.5227654,120.5507086,1
南區,嘉義縣,嘉義縣番路鄉茶科159甲線道26k,5.0,38,900.0,1080,1328,露營樂9號店,好評,,0.06,0.94,,23.362,120.581,1
南區,嘉義縣,嘉義縣竹崎鄉笨仔遊憩區,5.0,19,1250.0,1081,1329,阿里山螢火蟲,好評,,0.05,0.95,,23.5227654,120.5507086,1
南區,嘉義縣,嘉義縣竹崎鄉2311號,4.2,175,,1082,1330,阿里山頂笨仔綠野仙蹤露營區,,,0.21,0.79,,23.5227654,120.5507086,1
南區,嘉義縣,嘉義縣竹崎鄉中和村永和5-9號,4.0,227,,1097,1345,雲景咖啡露營區,差評,Hot,0.12,0.88,,23.5227654,120.5507086,1
南區,嘉義縣,嘉義縣大埔鄉,4.6,181,,1099,1347,雲水山露營區,普通,,0.02,0.98,,23.2967692,120.5937306,1
南區,嘉義縣,嘉義縣梅山鄉,4.0,2,650.0,1155,1403,鷺野之家,差評,,0.29,0.71,,23.584915,120.557192,1
南區,嘉義縣,嘉義縣東石鄉,4.4,199,,1167,1415,黑皮休閒農庄,普通,,0.09,0.91,,23.4584667,120.1537333,1
南區,嘉義縣,嘉義縣番路鄉龍頭之19號17號,4.1,143,,1174,1422,龍銀山花園＆露營,差評,,0.36,0.64,,23.362,120.581,1
南區,嘉義縣,嘉義縣番路鄉8鄰3號,5.0,8,1250.0,1176,1424,阿里山 龍頂山,好評,,0.1,0.9,,23.362,120.581,1
